Product_Display_Name,String_Id,GUID,Service_Plan_Name,Service_Plan_Id,Service_Plans_Included_Friendly_Names
Privacy Management - subject rights request (100) USGOV_GCCHIGH,PRIVACY_MANAGEMENT_SUB_RIGHTS_REQ_100_V2_USGOV_GCCHIGH,cee36ce4-cc31-481f-8cab-02765d3e441f,MIP_S_EXCHANGE_CO,5b96ffc4-3853-4cf4-af50-e38505080f6b,Data Classification in Microsoft 365 - Company Level
Privacy Management - subject rights request (100) USGOV_GCCHIGH,PRIVACY_MANAGEMENT_SUB_RIGHTS_REQ_100_V2_USGOV_GCCHIGH,cee36ce4-cc31-481f-8cab-02765d3e441f,PRIVACY_MANGEMENT_DSR_EXCHANGE_100,5c221cec-2c39-435b-a1e2-7cdd7fac5913,Privacy Management - Subject Rights Request (100 - Exchange)
Privacy Management - subject rights request (100) USGOV_GCCHIGH,PRIVACY_MANAGEMENT_SUB_RIGHTS_REQ_100_V2_USGOV_GCCHIGH,cee36ce4-cc31-481f-8cab-02765d3e441f,PRIVACY_MANGEMENT_DSR_100,500f440d-167e-4030-a3a7-8cd35421fbd8,Privacy Management - Subject Rights Request (100)
Project for Office 365,PROJECTCLIENT,a10d5e58-74da-4312-95c8-76be4e5b75a0,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,PROJECT ONLINE DESKTOP CLIENT
Project Online Essentials,PROJECTESSENTIALS,776df282-9fc0-4862-99e2-70e561b9909e,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Online Essentials,PROJECTESSENTIALS,776df282-9fc0-4862-99e2-70e561b9909e,FORMS_PLAN_E1,159f4cd6-e380-449f-a816-af1a9ef76344,Microsoft Forms (Plan E1)
Project Online Essentials,PROJECTESSENTIALS,776df282-9fc0-4862-99e2-70e561b9909e,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the web
Project Online Essentials,PROJECTESSENTIALS,776df282-9fc0-4862-99e2-70e561b9909e,PROJECT_ESSENTIALS,1259157c-8581-4875-bca7-2ffb18c51bda,Project Online Essentials
Project Online Essentials,PROJECTESSENTIALS,776df282-9fc0-4862-99e2-70e561b9909e,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SharePoint (Plan 2)
Project Online Essentials,PROJECTESSENTIALS,776df282-9fc0-4862-99e2-70e561b9909e,SWAY,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Project Online Essentials for Faculty,PROJECTESSENTIALS_FACULTY,e433b246-63e7-4d0b-9efa-7940fa3264d6,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Online Essentials for Faculty,PROJECTESSENTIALS_FACULTY,e433b246-63e7-4d0b-9efa-7940fa3264d6,OFFICE_FORMS_PLAN_2,9b5de886-f035-4ff2-b3d8-c9127bea3620,Microsoft Forms (Plan 2)
Project Online Essentials for Faculty,PROJECTESSENTIALS_FACULTY,e433b246-63e7-4d0b-9efa-7940fa3264d6,SHAREPOINTWAC_EDU,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Project Online Essentials for Faculty,PROJECTESSENTIALS_FACULTY,e433b246-63e7-4d0b-9efa-7940fa3264d6,PROJECT_ESSENTIALS,1259157c-8581-4875-bca7-2ffb18c51bda,Project Online Essentials
Project Online Essentials for Faculty,PROJECTESSENTIALS_FACULTY,e433b246-63e7-4d0b-9efa-7940fa3264d6,SHAREPOINTENTERPRISE_EDU,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Project Online Essentials for Faculty,PROJECTESSENTIALS_FACULTY,e433b246-63e7-4d0b-9efa-7940fa3264d6,SWAY,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Project Online Essentials for GCC,PROJECTESSENTIALS_GOV,ca1a159a-f09e-42b8-bb82-cb6420f54c8e,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Project Online Essentials for GCC,PROJECTESSENTIALS_GOV,ca1a159a-f09e-42b8-bb82-cb6420f54c8e,SHAREPOINTWAC_GOV,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Project Online Essentials for GCC,PROJECTESSENTIALS_GOV,ca1a159a-f09e-42b8-bb82-cb6420f54c8e,PROJECT_ESSENTIALS_GOV,fdcb7064-f45c-46fa-b056-7e0e9fdf4bf3,Project Online Essentials for Government
Project Online Essentials for GCC,PROJECTESSENTIALS_GOV,ca1a159a-f09e-42b8-bb82-cb6420f54c8e,SHAREPOINTENTERPRISE_GOV,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Project Online Premium,PROJECTPREMIUM,09015f9f-377f-4538-bbb5-f75ceb09358a,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,PROJECT ONLINE DESKTOP CLIENT
Project Online Premium,PROJECTPREMIUM,09015f9f-377f-4538-bbb5-f75ceb09358a,SHAREPOINT_PROJECT,fe71d6c3-a2ea-4499-9778-da042bf08063,SHAREPOINT_PROJECT
Project Online Premium,PROJECTPREMIUM,09015f9f-377f-4538-bbb5-f75ceb09358a,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SHAREPOINT ONLINE (PLAN 2)
Project Online Premium,PROJECTPREMIUM,09015f9f-377f-4538-bbb5-f75ceb09358a,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,OFFICE ONLINE
Project Online Premium Without Project Client,PROJECTONLINE_PLAN_1,2db84718-652c-47a7-860c-f10d8abbdae3,FORMS_PLAN_E1,159f4cd6-e380-449f-a816-af1a9ef76344,MICROSOFT FORMS (PLAN E1)
Project Online Premium Without Project Client,PROJECTONLINE_PLAN_1,2db84718-652c-47a7-860c-f10d8abbdae3,SHAREPOINT_PROJECT,fe71d6c3-a2ea-4499-9778-da042bf08063,SHAREPOINT_PROJECT
Project Online Premium Without Project Client,PROJECTONLINE_PLAN_1,2db84718-652c-47a7-860c-f10d8abbdae3,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SHAREPOINT ONLINE (PLAN 2)
Project Online Premium Without Project Client,PROJECTONLINE_PLAN_1,2db84718-652c-47a7-860c-f10d8abbdae3,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,OFFICE ONLINE
Project Online Premium Without Project Client,PROJECTONLINE_PLAN_1,2db84718-652c-47a7-860c-f10d8abbdae3,SWAY,a23b959c-7ce8-4e57-9140-b90eb88a9e97,SWAY
Project Online With Project for Office 365,PROJECTONLINE_PLAN_2,f82a60b8-1ee3-4cfb-a4fe-1c6a53c2656c,FORMS_PLAN_E1,159f4cd6-e380-449f-a816-af1a9ef76344,MICROSOFT FORMS (PLAN E1)
Project Online With Project for Office 365,PROJECTONLINE_PLAN_2,f82a60b8-1ee3-4cfb-a4fe-1c6a53c2656c,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,PROJECT ONLINE DESKTOP CLIENT
Project Online With Project for Office 365,PROJECTONLINE_PLAN_2,f82a60b8-1ee3-4cfb-a4fe-1c6a53c2656c,SHAREPOINT_PROJECT,fe71d6c3-a2ea-4499-9778-da042bf08063,SHAREPOINT_PROJECT
Project Online With Project for Office 365,PROJECTONLINE_PLAN_2,f82a60b8-1ee3-4cfb-a4fe-1c6a53c2656c,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SHAREPOINT ONLINE (PLAN 2)
Project Online With Project for Office 365,PROJECTONLINE_PLAN_2,f82a60b8-1ee3-4cfb-a4fe-1c6a53c2656c,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,OFFICE ONLINE
Project Online With Project for Office 365,PROJECTONLINE_PLAN_2,f82a60b8-1ee3-4cfb-a4fe-1c6a53c2656c,SWAY,a23b959c-7ce8-4e57-9140-b90eb88a9e97,SWAY
Planner Plan 1,PROJECT_P1,beb6439c-caad-48d3-bf46-0c82871e12be,DYN365_CDS_FOR_PROJECT_P1,a6f677b3-62a6-4644-93e7-2a85d240845e,COMMON DATA SERVICE FOR PROJECT P1
Planner Plan 1,PROJECT_P1,beb6439c-caad-48d3-bf46-0c82871e12be,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,EXCHANGE FOUNDATION
Planner Plan 1,PROJECT_P1,beb6439c-caad-48d3-bf46-0c82871e12be,Power_Automate_For_Project_P1,00283e6b-2bd8-440f-a2d5-87358e4c89a1,POWER AUTOMATE FOR PROJECT P1
Planner Plan 1,PROJECT_P1,beb6439c-caad-48d3-bf46-0c82871e12be,PROJECT_ESSENTIALS,1259157c-8581-4875-bca7-2ffb18c51bda,PROJECT ONLINE ESSENTIALS
Planner Plan 1,PROJECT_P1,beb6439c-caad-48d3-bf46-0c82871e12be,PROJECT_P1,4a12c688-56c6-461a-87b1-30d6f32136f9,PROJECT P1
Planner Plan 1,PROJECT_P1,beb6439c-caad-48d3-bf46-0c82871e12be,SHAREPOINTSTANDARD,c7699d2e-19aa-44de-8edf-1736da088ca1,SHAREPOINT
Project Plan 1 (for Department),PROJECT_PLAN1_DEPT,84cd610f-a3f8-4beb-84ab-d9d2c902c6c9,DYN365_CDS_FOR_PROJECT_P1,a6f677b3-62a6-4644-93e7-2a85d240845e,Common Data Service for Project P1
Project Plan 1 (for Department),PROJECT_PLAN1_DEPT,84cd610f-a3f8-4beb-84ab-d9d2c902c6c9,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Plan 1 (for Department),PROJECT_PLAN1_DEPT,84cd610f-a3f8-4beb-84ab-d9d2c902c6c9,Power_Automate_For_Project_P1,00283e6b-2bd8-440f-a2d5-87358e4c89a1,Power Automate for Project P1
Project Plan 1 (for Department),PROJECT_PLAN1_DEPT,84cd610f-a3f8-4beb-84ab-d9d2c902c6c9,PROJECT_ESSENTIALS,1259157c-8581-4875-bca7-2ffb18c51bda,Project Online Essentials
Project Plan 1 (for Department),PROJECT_PLAN1_DEPT,84cd610f-a3f8-4beb-84ab-d9d2c902c6c9,PROJECT_P1,4a12c688-56c6-461a-87b1-30d6f32136f9,Project P1
Project Plan 1 (for Department),PROJECT_PLAN1_DEPT,84cd610f-a3f8-4beb-84ab-d9d2c902c6c9,SHAREPOINTSTANDARD,c7699d2e-19aa-44de-8edf-1736da088ca1,SHAREPOINT STANDARD
Planner and Project Plan 3,PROJECTPROFESSIONAL,53818b1b-4a27-454b-8896-0dba576410e6,DYN365_CDS_PROJECT,50554c47-71d9-49fd-bc54-42a2765c555c,Common Data Service for Project
Planner and Project Plan 3,PROJECTPROFESSIONAL,53818b1b-4a27-454b-8896-0dba576410e6,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Planner and Project Plan 3,PROJECTPROFESSIONAL,53818b1b-4a27-454b-8896-0dba576410e6,FLOW_FOR_PROJECT,fa200448-008c-4acb-abd4-ea106ed2199d,Flow for Project
Planner and Project Plan 3,PROJECTPROFESSIONAL,53818b1b-4a27-454b-8896-0dba576410e6,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the web
Planner and Project Plan 3,PROJECTPROFESSIONAL,53818b1b-4a27-454b-8896-0dba576410e6,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,Project Online Desktop Client
Planner and Project Plan 3,PROJECTPROFESSIONAL,53818b1b-4a27-454b-8896-0dba576410e6,SHAREPOINT_PROJECT,fe71d6c3-a2ea-4499-9778-da042bf08063,Project Online Service
Planner and Project Plan 3,PROJECTPROFESSIONAL,53818b1b-4a27-454b-8896-0dba576410e6,PROJECT_PROFESSIONAL,818523f5-016b-4355-9be8-ed6944946ea7,Project P3
Planner and Project Plan 3,PROJECTPROFESSIONAL,53818b1b-4a27-454b-8896-0dba576410e6,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SharePoint (Plan 2)
Project Plan 3 (for Department),PROJECT_PLAN3_DEPT,46102f44-d912-47e7-b0ca-1bd7b70ada3b,DYN365_CDS_PROJECT,50554c47-71d9-49fd-bc54-42a2765c555c,Common Data Service for Project
Project Plan 3 (for Department),PROJECT_PLAN3_DEPT,46102f44-d912-47e7-b0ca-1bd7b70ada3b,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Plan 3 (for Department),PROJECT_PLAN3_DEPT,46102f44-d912-47e7-b0ca-1bd7b70ada3b,FLOW_FOR_PROJECT,fa200448-008c-4acb-abd4-ea106ed2199d,Flow for Project
Project Plan 3 (for Department),PROJECT_PLAN3_DEPT,46102f44-d912-47e7-b0ca-1bd7b70ada3b,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the Web
Project Plan 3 (for Department),PROJECT_PLAN3_DEPT,46102f44-d912-47e7-b0ca-1bd7b70ada3b,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,Project Online Desktop Client
Project Plan 3 (for Department),PROJECT_PLAN3_DEPT,46102f44-d912-47e7-b0ca-1bd7b70ada3b,SHAREPOINT_PROJECT,fe71d6c3-a2ea-4499-9778-da042bf08063,Project Online Service
Project Plan 3 (for Department),PROJECT_PLAN3_DEPT,46102f44-d912-47e7-b0ca-1bd7b70ada3b,PROJECT_PROFESSIONAL,818523f5-016b-4355-9be8-ed6944946ea7,Project P3
Project Plan 3 (for Department),PROJECT_PLAN3_DEPT,46102f44-d912-47e7-b0ca-1bd7b70ada3b,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SharePoint (Plan 2)
Project Plan 3 for Faculty,PROJECTPROFESSIONAL_FACULTY,46974aed-363e-423c-9e6a-951037cec495,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Plan 3 for Faculty,PROJECTPROFESSIONAL_FACULTY,46974aed-363e-423c-9e6a-951037cec495,SHAREPOINTWAC_EDU,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Project Plan 3 for Faculty,PROJECTPROFESSIONAL_FACULTY,46974aed-363e-423c-9e6a-951037cec495,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,Project Online Desktop Client
Project Plan 3 for Faculty,PROJECTPROFESSIONAL_FACULTY,46974aed-363e-423c-9e6a-951037cec495,SHAREPOINT_PROJECT_EDU,664a2fed-6c7a-468e-af35-d61740f0ec90,Project Online Service for Education
Project Plan 3 for Faculty,PROJECTPROFESSIONAL_FACULTY,46974aed-363e-423c-9e6a-951037cec495,PROJECT_PROFESSIONAL_FACULTY,22572403-045f-432b-a660-af949c0a77b5,Project P3 for Faculty
Project Plan 3 for Faculty,PROJECTPROFESSIONAL_FACULTY,46974aed-363e-423c-9e6a-951037cec495,SHAREPOINTENTERPRISE_EDU,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Project Plan 3 for Faculty,PROJECTPROFESSIONAL_FACULTY,46974aed-363e-423c-9e6a-951037cec495,DYN365_CDS_PROJECT,50554c47-71d9-49fd-bc54-42a2765c555c,Common Data Service for Project
Project Plan 3 for Faculty,PROJECTPROFESSIONAL_FACULTY,46974aed-363e-423c-9e6a-951037cec495,FLOW_FOR_PROJECT,fa200448-008c-4acb-abd4-ea106ed2199d,Power Automate for Project
Project Plan 3 for GCC,PROJECTPROFESSIONAL_GOV,074c6829-b3a0-430a-ba3d-aca365e57065,DYN365_CDS_PROJECT_GCC,83837d9c-c21a-46a0-873e-d834c94015d6,Common Data Service for Project for GCC
Project Plan 3 for GCC,PROJECTPROFESSIONAL_GOV,074c6829-b3a0-430a-ba3d-aca365e57065,SHAREPOINTWAC_GOV,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Project Plan 3 for GCC,PROJECTPROFESSIONAL_GOV,074c6829-b3a0-430a-ba3d-aca365e57065,PROJECT_CLIENT_SUBSCRIPTION_GOV,45c6831b-ad74-4c7f-bd03-7c2b3fa39067,Project Online Desktop Client
Project Plan 3 for GCC,PROJECTPROFESSIONAL_GOV,074c6829-b3a0-430a-ba3d-aca365e57065,SHAREPOINT_PROJECT_GOV,e57afa78-1f19-4542-ba13-b32cd4d8f472,Project Online Service for Government
Project Plan 3 for GCC,PROJECTPROFESSIONAL_GOV,074c6829-b3a0-430a-ba3d-aca365e57065,PROJECT_PROFESSIONAL_FOR_GOV,49c7bc16-7004-4df6-8cd5-4ec48b7e9ea0,Project P3 for GOV
Project Plan 3 for GCC,PROJECTPROFESSIONAL_GOV,074c6829-b3a0-430a-ba3d-aca365e57065,SHAREPOINTENTERPRISE_GOV,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Project Plan 3 for GCC,PROJECTPROFESSIONAL_GOV,074c6829-b3a0-430a-ba3d-aca365e57065,FLOW_FOR_PROJECT_GOV,16687e20-06f9-4577-9cc0-34a2704260fc,Data integration for Project with Power Automate for GCC
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,DYN365_CDS_PROJECT_GCC,83837d9c-c21a-46a0-873e-d834c94015d6,Common Data Service for Project for GCC
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,MCOMEETBASIC_GOV,986d454b-9027-4d9f-880b-f1b68f920cc4,Microsoft Teams Audio Conferencing with dial-out to select geographies for GCC
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,SHAREPOINTWAC_GOV,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,PROJECT_CLIENT_SUBSCRIPTION_GOV,45c6831b-ad74-4c7f-bd03-7c2b3fa39067,Project Online Desktop Client
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,SHAREPOINT_PROJECT_GOV,e57afa78-1f19-4542-ba13-b32cd4d8f472,Project Online Service for Government
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,PROJECT_PROFESSIONAL_FOR_GOV,49c7bc16-7004-4df6-8cd5-4ec48b7e9ea0,Project P3 for GOV
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,SHAREPOINTENTERPRISE_GOV,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Project Plan 3 for GCC TEST,Project_Professional_TEST_GCC,5d505572-203c-4b83-aa9b-dab50fb46277,FLOW_FOR_PROJECT_GOV,16687e20-06f9-4577-9cc0-34a2704260fc,Data integration for Project with Power Automate for GCC
Project Plan 3_USGOV_GCCHIGH,PROJECTPROFESSIONAL_USGOV_GCCHIGH,64758d81-92b7-4855-bcac-06617becb3e8,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Plan 3_USGOV_GCCHIGH,PROJECTPROFESSIONAL_USGOV_GCCHIGH,64758d81-92b7-4855-bcac-06617becb3e8,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the Web
Project Plan 3_USGOV_GCCHIGH,PROJECTPROFESSIONAL_USGOV_GCCHIGH,64758d81-92b7-4855-bcac-06617becb3e8,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,Project Online Desktop Client
Project Plan 3_USGOV_GCCHIGH,PROJECTPROFESSIONAL_USGOV_GCCHIGH,64758d81-92b7-4855-bcac-06617becb3e8,SHAREPOINT_PROJECT,fe71d6c3-a2ea-4499-9778-da042bf08063,Project Online Service
Project Plan 3_USGOV_GCCHIGH,PROJECTPROFESSIONAL_USGOV_GCCHIGH,64758d81-92b7-4855-bcac-06617becb3e8,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SharePoint (Plan 2)
Project Plan 3_USGOV_GCCHIGH,PROJECTPROFESSIONAL_USGOV_GCCHIGH,64758d81-92b7-4855-bcac-06617becb3e8,DYN365_CDS_PROJECT,50554c47-71d9-49fd-bc54-42a2765c555c,Common Data Service for Project
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,SHAREPOINTWAC_EDU,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,Project Online Desktop Client
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,SHAREPOINT_PROJECT_EDU,664a2fed-6c7a-468e-af35-d61740f0ec90,Project Online Service for Education
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,PROJECT_PROFESSIONAL_FACULTY,22572403-045f-432b-a660-af949c0a77b5,Project P3 for Faculty
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,SHAREPOINTENTERPRISE_EDU,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,SHAREPOINTWAC_EDU,e03c7e47-402c-463c-ab25-949079bedb21,Office Online for Education
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,Project Client
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,Project Online for Education,664a2fed-6c7a-468e-af35-d61740f0ec90,Project Online for Education
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,SHAREPOINTENTERPRISE_EDU,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint Plan 2 for EDU
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,DYN365_CDS_PROJECT,50554c47-71d9-49fd-bc54-42a2765c555c,Common Data Service for Project
Project Plan 5 for faculty,PROJECTPREMIUM_FACULTY,930cc132-4d6b-4d8c-8818-587d17c50d56,FLOW_FOR_PROJECT,fa200448-008c-4acb-abd4-ea106ed2199d,Power Automate for Project
Project Plan 5 for GCC,PROJECTPREMIUM_GOV,f2230877-72be-4fec-b1ba-7156d6f75bd6,DYN365_CDS_PROJECT_GCC,83837d9c-c21a-46a0-873e-d834c94015d6,Common Data Service for Project for GCC
Project Plan 5 for GCC,PROJECTPREMIUM_GOV,f2230877-72be-4fec-b1ba-7156d6f75bd6,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Project Plan 5 for GCC,PROJECTPREMIUM_GOV,f2230877-72be-4fec-b1ba-7156d6f75bd6,SHAREPOINTWAC_GOV,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Project Plan 5 for GCC,PROJECTPREMIUM_GOV,f2230877-72be-4fec-b1ba-7156d6f75bd6,PROJECT_CLIENT_SUBSCRIPTION_GOV,45c6831b-ad74-4c7f-bd03-7c2b3fa39067,Project Online Desktop Client
Project Plan 5 for GCC,PROJECTPREMIUM_GOV,f2230877-72be-4fec-b1ba-7156d6f75bd6,SHAREPOINT_PROJECT_GOV,e57afa78-1f19-4542-ba13-b32cd4d8f472,Project Online Service for Government
Project Plan 5 for GCC,PROJECTPREMIUM_GOV,f2230877-72be-4fec-b1ba-7156d6f75bd6,PROJECT_PROFESSIONAL_FOR_GOV,49c7bc16-7004-4df6-8cd5-4ec48b7e9ea0,Project P3 for GOV
Project Plan 5 for GCC,PROJECTPREMIUM_GOV,f2230877-72be-4fec-b1ba-7156d6f75bd6,SHAREPOINTENTERPRISE_GOV,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Project Plan 5 for GCC,PROJECTPREMIUM_GOV,f2230877-72be-4fec-b1ba-7156d6f75bd6,FLOW_FOR_PROJECT_GOV,16687e20-06f9-4577-9cc0-34a2704260fc,Data integration for Project with Power Automate for GCC
Project Plan 5 without Project Client for Faculty,PROJECTONLINE_PLAN_1_FACULTY,b732e2a7-5694-4dff-a0f2-9d9204c794ac,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Project Plan 5 without Project Client for Faculty,PROJECTONLINE_PLAN_1_FACULTY,b732e2a7-5694-4dff-a0f2-9d9204c794ac,OFFICE_FORMS_PLAN_2,9b5de886-f035-4ff2-b3d8-c9127bea3620,Microsoft Forms (Plan 2)
Project Plan 5 without Project Client for Faculty,PROJECTONLINE_PLAN_1_FACULTY,b732e2a7-5694-4dff-a0f2-9d9204c794ac,SHAREPOINTWAC_EDU,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Project Plan 5 without Project Client for Faculty,PROJECTONLINE_PLAN_1_FACULTY,b732e2a7-5694-4dff-a0f2-9d9204c794ac,SHAREPOINT_PROJECT_EDU,664a2fed-6c7a-468e-af35-d61740f0ec90,Project Online Service for Education
Project Plan 5 without Project Client for Faculty,PROJECTONLINE_PLAN_1_FACULTY,b732e2a7-5694-4dff-a0f2-9d9204c794ac,SHAREPOINTENTERPRISE_EDU,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Project Plan 5 without Project Client for Faculty,PROJECTONLINE_PLAN_1_FACULTY,b732e2a7-5694-4dff-a0f2-9d9204c794ac,SWAY,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Rights Management Adhoc,RIGHTSMANAGEMENT_ADHOC,8c4ce438-32a7-4ac5-91a6-e22ae08d9c8b,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Rights Management Adhoc,RIGHTSMANAGEMENT_ADHOC,8c4ce438-32a7-4ac5-91a6-e22ae08d9c8b,RMS_S_ADHOC,7a39d7dd-e456-4e09-842a-0204ee08187b,Rights Management Adhoc
